review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R10ZWA6FYYGOAM,5,28,29,N,Y
R2VRW4XVED27TF,5,41,44,N,N
RL4CDV7B1FFXM,1,59,66,N,N
R2U6PJCIJMOTLA,5,33,36,N,Y
R10W8JUR6GKMM2,5,68,82,N,N
R9GMXB1D6AX84,5,41,41,N,Y
R2R6A6HDY7XXJO,5,21,23,N,Y
R1P7WW7LCTADGC,4,33,38,N,Y
R26PLKXLVL5CRR,1,20,20,N,Y
R3OFVEQDV3RLSY,4,25,27,N,Y
ROAD19TQM5L7T,1,36,44,N,N
R24X2OQ1DMFQ1W,1,20,21,N,Y
R1F8IB5S2BNAJL,1,29,38,N,Y
R3V5WSG5VMLGXW,1,29,34,N,N
R3M61K83N9E451,5,23,24,N,Y
R2E29VS6V4NWRJ,5,55,55,N,N
RYSUJ8S9ODJ2N,5,20,21,N,Y
R7AA238EZ69RT,5,54,60,N,N
R3JZV34T8CVM6B,5,22,23,N,Y
RF56HSLT7HIK3,5,86,102,N,Y
RM10TZ7OS0PLK,1,29,34,N,Y
R1ILB273459UDZ,5,108,110,N,Y
R20DJWVD1HO92Y,1,29,30,N,N
RWGL4WQBV1QTE,4,23,23,N,Y
R2J6LUGI1SSQIY,5,28,29,N,Y
R2JAYN5CIJJ4YV,1,17,22,N,N
R2DYPNAF19UYX0,5,20,22,N,N
R35U3VCJFRC0A,5,26,28,N,Y
R26KW6B5VTMJX1,5,12,21,N,N
R11HG3SEE0XJ5Y,4,22,24,N,Y
R3O13W565J3YXD,1,27,30,N,Y
R1JAZ34FRHDAYJ,4,21,22,N,Y
R2KA6LD47YYRSA,5,60,60,N,Y
R2IUW5WX23T8TD,3,37,44,N,N
R17AGOP6KDYD2G,5,22,22,N,N
R1G5LC5L8XP7VX,5,31,32,N,Y
R1FW2UAM1LWLV4,5,16,28,N,N
R1VQCRBFJDBOMQ,4,35,38,N,Y
R3OLDRUZR9ZZRT,5,21,22,N,N
R1DBWHTJHHBAJU,4,41,42,N,Y
R1Y8XQZK1HLPYK,5,23,25,N,Y
R2A7TYHCWG6WZL,1,129,136,N,Y
R1YKILB2INP1WA,3,34,40,N,Y
R23EB9PXGT1HL5,5,20,21,N,Y
R1BWROCPWWEY6F,4,176,185,N,Y
R187KFI5RS323A,5,36,38,N,N
R2LM9QZYP6LOZ0,1,25,26,N,N
R1E19YEGD91KZK,5,21,24,N,Y
R1GYD1DTFS9JKZ,1,34,55,N,N
R5BB91UH29X2Q,1,30,34,N,Y
R2CTZNAW2VFDQ5,4,28,32,N,Y
R2OQ5J9DNM8M8B,2,51,58,N,Y
R15QADIIQST2X2,5,54,54,N,N
R3RN21KUH9OTLO,3,40,50,N,Y
R3UZEM1WYSB6PJ,5,24,24,N,Y
R2EMCFRTM2FGA0,1,27,29,N,Y
R34MOBYP4ZLX7J,5,22,22,N,Y
R2PU3ZX5F9HKIS,3,60,62,N,N
R1TV25X9PIB2YY,1,18,23,N,Y
R16BGC8YXU7XFX,5,20,21,N,Y
R2JAB90NDSS7HB,5,35,36,N,Y
R3EJEKA3HHE25U,3,95,105,N,Y
R2IMP2L1QXL82S,3,32,32,N,Y
RUBYEUFGVBDGB,5,24,24,N,Y
R3GIQKI8DA8CLI,5,80,82,N,N
R1ACX9VFMY3TIJ,5,29,29,N,Y
RTOF572SS7AJI,5,17,21,N,N
R387RU30FHEJMF,3,23,25,N,Y
R38AMXP4D2OHZL,2,26,26,N,Y
R2XMMDSNDYSOBC,5,30,33,N,Y
R29LHG8SZT9VZ1,1,21,22,N,Y
R1HPJTLZW60299,5,23,26,N,Y
R1P67OYXEM36LU,5,58,62,N,Y
RAGN0MXX3F9PI,4,120,146,N,Y
R1581ETFCCJART,1,20,20,N,Y
R3TKQTTWUJINU3,2,19,21,N,Y
R8NNL42Z8J5MC,5,116,122,N,Y
RLUHH90048MZD,2,79,81,N,Y
R2RI7XO1TK5UFH,1,27,36,N,N
R3JJTIRNMVBS7E,5,34,37,N,Y
R14RN9LYFQZGKD,5,34,35,N,Y
R1UMXCJIU9ZN9P,4,19,22,N,Y
R2VRHJLFFDBP3M,5,29,31,N,Y
R1L2ECMX86XA6B,5,28,29,N,Y
R398W40J8I5C7I,4,29,34,N,Y
RTO1DYK99M974,1,110,123,N,Y
R3GG2MRMUAPFML,2,22,25,N,Y
R29K4S4ZBE9W7A,4,28,28,N,Y
R2ZITL90K83A9Y,1,49,49,N,Y
RIVWR9SDUE02Y,4,26,26,N,Y
R17TKZCKAWCVUS,5,28,31,N,Y
R2ICQ14XSKFCU9,1,26,30,N,N
R3E6A89Z6QRKT4,5,21,24,N,Y
R38AT91YX0GWKS,2,31,47,N,N
R3QZ2OI9R5AXDW,1,30,34,N,Y
R2A53QEDA42YOP,5,24,25,N,N
R1QMTEUI3K3QN5,5,58,64,N,Y
R8KBOHCPM1V6A,1,27,31,N,Y
RATO4NRFL1U8G,5,43,45,N,Y
R1VWJMHS9QN5QE,5,38,38,N,Y
RTV1TRPSGMKHS,3,18,20,N,Y
R2TWR5YOT6YFWF,4,122,129,N,Y
R3KMTN53IN33BR,5,21,22,N,N
R1WNKFYJ9E8R0G,5,24,24,N,Y
R3H4V5GAIZKVAL,5,29,30,N,Y
R2CPJSIUO7QDMI,5,22,24,N,Y
RMBVQVNLIGUPE,5,59,64,N,Y
R2661WZSOMU5R3,5,24,28,N,Y
R3RDJPBHF9OPWE,1,32,37,N,N
RFKS74N5WJY7F,5,19,22,N,Y
RM19AXYMR6GLL,4,29,30,N,Y
R3RFUHOIE5M496,5,18,20,N,Y
R38MS5IWC76DID,5,228,237,N,Y
R1W5DB0THK00S7,5,19,20,N,Y
RQS88H5AB5F6H,1,27,27,N,Y
R1ARE57JH5REIM,2,95,98,N,Y
R3B24OO6E1Z4Y0,2,21,23,N,Y
R1EKVLR26DFD7Z,3,23,23,N,N
R3ENWEY6M8JYOU,5,41,43,N,Y
RAJUW0DTVSN6S,1,19,29,N,Y
R3THLUWN1EK8XJ,5,25,26,N,Y
R1CJYPBP3QOPT3,1,21,26,N,Y
R290KW8TYJO2HS,5,22,26,N,Y
R2V70AD05SHBLQ,1,40,42,N,Y
R2BPAEQPYW2LGY,4,27,29,N,Y
R397ABU8G8DKQU,5,51,53,N,Y
R3PNAF96D7AY6V,3,18,21,N,N
R3NA8EEHIG5SXX,5,57,61,N,Y
R313TMBGEGZXUF,1,16,20,N,Y
R13NX9WDLC0WN7,4,27,27,N,Y
R1W277CM23UYZ7,3,19,21,N,N
RJ1HT9TAAFW82,5,19,20,N,Y
RTWP8GK8O7HN6,1,30,30,N,Y
REZPAMN0G406O,1,21,24,N,Y
RRSAK61TES2D5,2,32,34,N,Y
R1MQSSVODN73AU,5,136,138,N,N
R1V6JKP7HXJ9S2,4,223,245,N,Y
RMWBWLLOQ3ZY3,5,51,54,N,Y
R3I6YI41454TT5,5,32,35,N,Y
R1Y075O07PCDSG,5,116,119,N,N
R6YLO2SJ07ANX,5,26,29,N,Y
R392U6FQFE6XTY,4,47,52,N,N
R3RAK28NJK831T,3,34,42,N,Y
RB3GOLME7LO4D,5,24,25,N,Y
R36KW35648ZWT7,5,16,24,N,N
R1TJEO1FG2ZQ27,5,43,43,N,N
R3E9L27QII29AI,1,26,26,N,Y
R3FJ0FPLOD0FV0,5,334,341,N,N
R3OXM2IZHV2J5C,5,137,146,N,Y
R3P7KN85RPKK6E,3,22,27,N,Y
R134F39T8WBVT,4,41,43,N,N
R1Y5AITGW5B7BC,5,24,27,N,Y
R2Z7RERFFS59BP,5,18,27,N,N
R1RPTOPF4IIP1I,5,137,139,N,Y
R2OEO6ZFA4FR18,5,43,43,N,Y
R1ECXF0NRTARRN,1,24,28,N,Y
R2000EC58ESOHS,1,27,33,N,Y
R2SK7OAF9G9J2N,5,40,40,N,N
R12HS1DYOX0HLQ,2,22,24,N,N
R2X8XIVRE37WNV,5,35,39,N,Y
R2ZENCBELRPWXK,5,16,20,N,N
R3CTT1XTXK8UW4,1,22,31,N,N
RGF90QXW1I5HB,4,18,20,N,Y
R3CBNW2V8MCBK4,3,20,21,N,Y
R3AZ9FD1IWAFAF,5,39,46,N,N
R3OTOB4XGLFPCE,5,38,39,N,Y
R3OJRT0T7JWGYU,5,28,30,N,N
R3URKWQWMA8IG1,4,24,24,N,Y
R2F0TEXJDWH2FW,4,34,38,N,Y
R32VVQBVO2HBES,4,28,29,N,Y
R3EH52MIKKATWI,3,32,37,N,Y
R3DS733X6V070T,1,75,75,N,Y
R1FJFYL0HL58QE,2,43,46,N,Y
R1YZ6B5YI0CWLQ,4,22,22,N,Y
R3UMZ2MM8R49OE,2,29,32,N,Y
R8JH56BZBB6CR,3,21,27,N,Y
RRBLKSOI1VEI,1,19,24,N,Y
R27DWQHK0H9A47,1,44,45,N,Y
RXT10UALFH8JU,5,32,33,N,Y
R2QZT0HQ2GLBZK,5,24,26,N,Y
R19OEOAR895MHU,5,38,42,N,N
R3BGXWK1I5C0NF,4,20,22,N,Y
RQMH75KC9ULBZ,1,33,38,N,Y
R2YYP5QQNL3AO7,5,26,28,N,Y
RDD2LI1YMCRNS,5,73,75,N,Y
RE3U9VBR6ZQJR,4,20,22,N,Y
RUM5QRM94LRAS,2,22,22,N,Y
R32PY25IYYOIN0,1,27,47,N,Y
R2RAJAUB2EI7MC,5,112,119,N,Y
R1OQLTF7AT68O8,1,108,113,N,Y
R1263ZLG1DMX0,2,47,53,N,Y
RCXTFE9JB6GL2,5,67,69,N,Y
R39DJ39ZHX4KO3,1,85,88,N,N
R2BX8KY614Q3X7,5,246,277,N,N
RFPAOX7CT4KQC,5,25,25,N,Y
R3DGZHPNY1PGGP,5,176,194,N,Y
R2J3BZ7OVN6PW7,5,36,40,N,Y
R24EDICOCCAOXX,2,24,28,N,Y
R33HI4UH9X3XN,1,22,25,N,Y
R38V834A172KXT,3,21,24,N,Y
R3KSRMCFEY16VG,5,26,26,N,Y
R1F6M5YOJ3HVQJ,5,16,21,N,Y
R1TU9WA8HSNX0L,3,21,23,N,Y
R3J4HDF0GVS311,5,49,49,N,Y
R1NGCRM0ES120F,5,43,46,N,Y
R163ZO94EMXOWC,5,35,41,N,N
R2XPM6SGAYBAJ8,5,22,22,N,Y
R3Q5D32NTXZYWY,4,19,21,N,Y
R13EK8GZXXH27P,2,48,52,N,Y
R3MMREXYBZTG3U,5,34,34,N,Y
R2SVO08CY1H789,4,22,22,N,N
RINNYBW8HLY6X,5,28,31,N,Y
R1WTR0BV02DNI3,5,39,43,N,Y
R2ZZLMLSIUK608,3,32,38,N,Y
R3MHQJ2ZGLDP8R,4,25,25,N,Y
ROSY5CCP76D20,4,32,38,N,N
R2XKN00H3UZ7FT,1,124,142,N,N
R34B5BL1K3NM0N,5,36,38,N,Y
R36QR2H44D3C8H,1,88,99,N,Y
RKKEI5XMYCWAD,5,58,61,N,N
R23UQKB8J7G0AO,4,33,35,N,N
R23I64UZ3TA26V,1,40,43,N,Y
R2HZISK2S9VTDY,5,25,26,N,Y
RTO3KU9J99HLN,1,47,51,N,Y
R1GD6R5LGWMYTS,1,28,35,N,Y
R2TIV9HK3RNGV7,5,35,39,N,N
R3B9B3NODUZ61M,5,28,29,N,Y
R2L6WTOIP8RFL0,5,47,51,N,N
R24UDKB6A7MG,1,17,23,N,Y
R3UNJ4OWE1CQXX,5,62,68,N,Y
R3FSSF5XK1C4N6,1,25,31,N,Y
R3UH6JA16URNZI,5,37,47,N,N
R1U06V30SSWIHX,5,27,28,N,Y
R1BJSJHMBXI44N,2,17,21,N,Y
RKIMZARHBYSOH,5,18,22,N,N
R1YRYKJEB0T69M,5,29,42,N,N
R2NXYBFQJED4JY,5,42,46,N,Y
RI53M1561SZXY,5,34,34,N,N
R324QP5EJYWIMM,1,32,38,N,Y
R3PC67XQWKZIS6,3,19,24,N,N
R200IMCRUMD24T,4,26,29,N,N
R1OV1T566IOT5F,1,23,25,N,Y
RB2XIJ3PF1DX9,5,16,22,N,N
R37SO8H2XW82ZD,5,22,24,N,N
RL8ZK6Y7RGDYY,3,29,39,N,N
R3JQA7T81AS7HZ,5,32,33,N,Y
R1PNJ69D2AB95H,1,241,262,N,N
R3I750K5BJDF0L,5,24,31,N,N
R2PZ4G98XTBY6Q,5,27,27,N,Y
R1MOGRPHDB1GXV,5,23,23,N,Y
RXPWI4UYM6S0J,5,20,23,N,N
R24YXDW3C9HVFJ,5,92,95,N,Y
RMAFXAVQPX5JL,4,25,26,N,Y
R1TR2NDQ2DIP4G,4,26,29,N,Y
R1KU8HDDMZIZ70,1,51,59,N,Y
R339B25CBMH130,5,25,25,N,Y
R292JOLE3V1D2T,5,41,45,N,N
R2MBZSYERRTKZ5,3,23,24,N,Y
R3600OYQIMIHGE,5,18,20,N,Y
R15KM0FKT35D6O,3,26,27,N,Y
R1275HK69FGID3,1,20,22,N,Y
R3BIIHVXN9UY22,4,24,24,N,N
R2DB4UUY6K72I1,5,21,22,N,Y
RDPQM8W0OTMDV,1,18,21,N,Y
R1ZV3AN5NRCPIU,1,28,32,N,N
R20Y11ATO70O3Z,5,27,30,N,N
R2L0UJW94YBZP4,3,18,23,N,Y
R3Q8DY55YJH50R,5,18,20,N,N
R2CCLWEKQO259A,5,22,25,N,Y
R2Y5WTIIM8O1F9,1,19,20,N,Y
R219F7DZGJ5ODZ,3,15,20,N,Y
R1OK5YLJE3Q0EE,5,31,34,N,N
R32PJG5VSXULB8,5,145,152,N,N
RLJXGUSDYJIL4,5,41,44,N,Y
RHYEV4TEQR0RF,5,96,98,N,Y
RS2KW7NGVEHZ4,5,31,33,N,N
R31WIB0HBRZC51,5,20,21,N,Y
R28U58JHMHGJZX,5,26,26,N,N
R3H3HCQQ0KLXV6,5,54,58,N,N
R2IMTY7JU26QVJ,5,63,65,N,N
R2EK1H66N9QTC3,1,21,26,N,Y
R3C0HBKQ3DNUI6,5,31,31,N,Y
R3S337DNV9D6KH,5,39,45,N,N
R37SVHI19FNTI4,2,39,39,N,Y
R10AY5RPL2ENMB,5,26,27,N,Y
RZGRAVRBNOJIN,5,33,36,N,Y
R1LM8MNV6FVAOW,5,26,27,N,Y
RCWDF70WJ09C3,5,21,21,N,Y
R38H6GATKTF4N7,5,245,261,N,N
R24NBPC7OT5UZT,5,32,34,N,Y
RHIEAYFU4S5AR,5,20,20,N,Y
R1JJ7KG7V5BTNU,2,51,52,N,N
R2601CZDYKTM0F,5,20,21,N,Y
R3H83N3PQVNY6E,1,18,21,N,Y
R3FHY6JPQVXXYV,1,82,91,N,Y
R196EF26OZEG62,5,28,29,N,Y
R1P1GGX4MM5JB9,5,63,70,N,Y
R17661HC99QVID,3,20,21,N,N
R15COHKXA89YR6,5,33,34,N,Y
R34NBT317EZ8OM,4,20,21,N,N
R12CECRZMC378B,5,140,142,N,Y
R1HHF0GES4J8H,5,29,32,N,Y
R1ETBID9JI3696,1,23,25,N,Y
R1OIY1NJVW3WMD,1,28,39,N,Y
RF5SGN88LP41R,4,18,20,N,Y
R1L5J7OHT6E9JI,5,27,27,N,Y
R1UJ9RW34RY8E9,5,29,29,N,Y
R1J82VK3LUV6M9,1,25,27,N,Y
R1VYI0D86GUVGE,5,39,45,N,Y
RDE9XQZ3NP5BD,5,28,28,N,Y
R1W6HFAY4I1N7W,3,25,27,N,Y
R3QQ8QBEKJKTVL,1,28,31,N,Y
R1GB21XH1N9QJD,5,29,31,N,Y
R34WL93RCKWCQY,1,51,51,N,N
R39SO7SV8T00RV,5,33,34,N,Y
R3KALRFNCXXSU4,1,37,42,N,N
R2ELCQD4X5HGPR,3,29,35,N,N
RKS6RG4DZRXV0,5,33,35,N,N
RGXZ83HM7PUXC,1,23,27,N,Y
RBT8IPSMWOV29,4,44,46,N,Y
R35TMJVLN0PVDU,5,18,20,N,Y
RL53Y4D49IG6W,4,21,21,N,Y
RKO1THS14FCHA,5,20,20,N,Y
R2IKZ2Z3YL9LAB,2,53,54,N,Y
R2T2CNF2I68EPY,1,29,38,N,Y
R19PKX73PL6Z4O,5,21,21,N,Y
RONNDQFJLFH1U,5,556,564,N,Y
RYH1ZL6LV7T73,4,21,21,N,Y
R2DH22LH7TZ14L,1,19,21,N,Y
R1WOQMCJZKU7A5,1,19,20,N,N
R3DEIU4R0QAFX2,5,13,21,N,N
RMMV0JN5A5LHZ,5,20,23,N,Y
RHN7TB851XENJ,1,31,37,N,N
R1BVQDH3Z10ZLF,5,37,44,N,N
R3G25NKX12KG4P,5,89,91,N,Y
R1TMXS7NQWJEOC,5,20,23,N,Y
R1RLQN3KNN1T30,5,23,33,N,N
R16VYMINH88CU,4,29,37,N,Y
R373YM0DTFHKSE,4,20,21,N,Y
R3FDO3GFRIGDIB,3,19,28,N,Y
R269PKFD2ZLNAX,2,16,20,N,Y
R2STBQTZL7FSSH,5,19,24,N,Y
R18H2B8DSAZRAO,4,45,49,N,Y
R23MUCER96LWEM,4,20,24,N,Y
R14Q1BM68ADOZT,1,18,20,N,Y
R3U5HBB46339UZ,2,40,45,N,Y
R2HHCJ2ZZ1W3ZP,5,26,26,N,Y
R2Z1V296XDNHCC,1,18,20,N,Y
RYH01Y5WVE627,1,31,35,N,Y
R1JTZ2M9KPIMZZ,3,23,23,N,Y
ROA5V786XVKXD,1,15,20,N,Y
R3FKVZ93WTRFFA,1,36,40,N,Y
RI2OJ1KVOY6Y4,2,97,124,N,Y
R3VB2EKVVI9GS1,1,14,20,N,Y
R1RCOG333FK6XZ,5,23,23,N,Y
R3N2ZE0WWD4IY1,5,28,28,N,Y
R2IYC2ZSQKTGG,3,20,28,N,Y
R1Q8SII5VY6GVM,3,44,47,N,Y
R2X9W8XCCI8EC9,5,20,28,N,N
R8CHH5XSF5DJY,1,22,25,N,Y
R1T1SSRT0RP88M,5,52,55,N,Y
RARDI24SXFN7M,5,99,120,N,N
R3VQJ5IZ5BLO1X,1,140,146,N,Y
R13KIKGH85LQTN,2,31,33,N,Y
R2OMT13MN7BWPD,5,46,54,N,Y
R1KQ4DQNWI1M1E,1,30,58,N,N
R1ICHCKWHCFLCF,1,21,35,N,Y
R3NSWAJLNV0M0,5,58,70,N,Y
R6KGY99HTBZ2R,1,110,112,N,Y
R34YPXNSO03AZU,1,24,24,N,Y
R2QHGX32GOBE34,5,22,22,N,Y
R3GXZPQYSZL8S8,5,132,135,N,Y
R17WUNPFAIVXTY,5,73,78,N,Y
R1TIK3Q1MCUMKB,1,27,29,N,N
R25QV0PLXHOH6W,5,18,20,N,N
R113CWGXOEN1OY,1,96,104,N,Y
R2T8XEVMLK4H2H,5,45,45,N,Y
R2FCM78V30U2KZ,2,19,32,N,N
RKEZBIUZNGLAE,1,13,23,N,Y
R3TK22CYXVVDLN,5,20,21,N,Y
RBAFM3XE3ESQ3,1,115,124,N,Y
RLMV1PNUWE12S,5,20,21,N,N
R3V25H1IXAXFEE,1,20,21,N,Y
R100RMQ02FSCAB,4,16,21,N,N
R2DW8GYMIQAP4R,3,55,59,N,Y
RNPIIR4BVPCV8,5,96,108,N,N
R1EQLH5QQHK48P,5,21,25,N,N
R2BE067SOF09HM,5,22,22,N,Y
R3A6D4FZYG8Y1Y,5,38,42,N,N
R1IQE7GEQAVW0N,2,100,108,N,Y
R3I1PAIQ58TDWV,5,23,25,N,N
R2PQXK29S3M5EM,5,24,25,N,Y
R1C100TZV7C9J,5,30,31,N,Y
R3T2TSS23SC4JF,4,31,39,N,N
RWNY3OONGLHF8,5,38,41,N,Y
R1DJ071PYEAZD4,2,21,23,N,Y
R3JA4IXGX2O51I,5,21,24,N,N
R2CZOWDDETDFHE,5,14,21,N,N
R30CC1GWZLMSSF,5,47,50,N,Y
R1VKWAD0O7OOXB,5,32,34,N,Y
R5DOFI2G404V,5,20,23,N,Y
R26UIRYO14FUO8,5,140,154,N,Y
R2WTOPJSPEXB8L,5,32,36,N,Y
RV0KDRPTOG7WV,5,21,24,N,N
R2CRK2KNWZ0YW6,3,22,24,N,N
R21XIME1OW4KLQ,3,21,29,N,Y
R18SAYI4D1MMGR,2,40,42,N,Y
R1Y8ERVQ1TMA2V,1,21,22,N,Y
RH71LVHWRI5RL,4,82,85,N,Y
R3RFIM10I1A0O0,5,20,20,N,Y
R35WZ3FDQPZEQ9,4,23,27,N,N
ROYR3OD45TWZD,4,20,22,N,Y
RHSTJAZOJGSWA,4,46,49,N,Y
R3O4ZCM4QQM1VT,4,48,56,N,Y
R1JP2WH71IXTQN,5,30,31,N,N
R2OEDWXNHWO5ZI,5,21,40,N,N
R3C3EAPGE6QQ25,1,22,27,N,Y
RS6EE15EO8CB3,5,31,39,N,N
R24N28GF8XSIOB,3,40,45,N,Y
R5EQP0E7251B6,2,24,30,N,Y
R1A38MWNG0LQTH,1,24,24,N,Y
R3JBP5FAWCB52B,5,27,29,N,N
R3O6RTBUH6IPXP,2,51,61,N,N
R2LXIUHTID9EHE,2,16,29,N,Y
R4RTF087V086V,5,22,22,N,Y
RD91SG76ZY96Z,5,40,46,N,Y
R2O6LWJ13BOAQB,5,55,56,N,Y
R1JABG7QUMUGLF,5,24,33,N,Y
R3RJDVPB79SRCT,5,38,45,N,N
R26CJ7UXXXLRLT,5,19,22,N,Y
R57X2NDV6KPLD,5,37,39,N,Y
R3JX6G9A7JQF8L,5,21,24,N,Y
R23W41YWN9FZZ8,1,92,95,N,Y
RTQR13I79AIC2,1,18,21,N,Y
RF6JPZLNV8PW,4,49,51,N,Y
R3W28G3U3KQE4,4,16,20,N,Y
R41A36IVJM26N,5,30,34,N,Y
R1H9MCLSBI067V,5,25,26,N,Y
R25YULAF9TV2PG,2,26,26,N,Y
R2BUXMXFLE6YEY,5,59,62,N,Y
RENRX0T6Y2YL2,5,47,52,N,N
RVVS58GBNLXOW,4,43,46,N,Y
RIBVC9POD0PDJ,5,50,52,N,Y
R2KIKG8MCA0O2E,1,96,135,N,N
R9G1AC1N6CK0M,1,23,28,N,Y
R5MRDQFNHJWEL,4,40,41,N,N
R3VQDN7YXP0SOY,5,72,72,N,Y
R1FXVGHDI6TNIB,5,103,108,N,Y
R2XEO015UIXP1F,2,37,38,N,Y
R27JVLCR2ZS5H,5,21,21,N,Y
R3531VT0TFFND8,4,24,27,N,Y
R2KGQIHJYFA2XJ,5,30,30,N,Y
R182UWV9G34B1V,5,29,33,N,N
RXWE92GZV4DTI,4,24,25,N,Y
R1GJ999K2ZOWUE,5,14,23,N,N
R2WMF1G4V13CNE,5,20,20,N,Y
R31T98MSNNLO29,3,30,33,N,Y
RSQLB8RB2VC9O,5,28,30,N,Y
R3MB8QZFMC3C30,5,50,56,N,Y
R32AB34016JUG2,2,22,35,N,N
R1U2NUM4GYC4LB,1,22,24,N,N
R1OXN4XD135H73,5,21,22,N,Y
RQP41ED4BJ794,5,28,29,N,Y
R1CBRZJ90EVGQM,1,21,21,N,N
R1RJ2HD5IXQWS1,1,25,28,N,Y
R23HTBOLH0I8J2,5,23,23,N,Y
R835RN47M0BFN,1,28,32,N,Y
R3RLDLZ3RDW09G,5,23,26,N,Y
R15U1NPFUZGAPP,4,60,61,N,Y
R1WIGYAM0JL65M,5,38,40,N,Y
R13GDTCIAQRQG7,1,29,29,N,Y
R2OCJSA8OZC9BL,1,24,25,N,Y
RCUL6M7XKC3PO,5,81,81,N,N
R3NEOC0N56U31X,5,84,86,N,Y
RRCWFKK3Q9JZ8,1,46,53,N,Y
R26GSFO741IZKU,2,21,21,N,Y
R17RDB7RHJ9I96,2,26,28,N,Y
R1XCBN8ZDYD5E7,5,28,29,N,N
R13KIHLL6NL2VL,4,25,30,N,Y
R12LOWN3M4EVZ0,5,44,46,N,N
R2BNPISA61GMHX,5,43,49,N,Y
R1HGC0CZY12ZKL,5,127,141,N,N
R355XI6GVXY7A3,5,22,25,N,N
R2EPXF730WXUOV,4,18,22,N,Y
R3LMET6J9M70XX,5,33,35,N,Y
R2QDLUEO52JF2J,5,22,26,N,Y
R1SDZNYU120VA4,3,23,30,N,Y
R2KY4FYNEARK2K,4,20,20,N,Y
R16JZPMO12H39B,3,44,50,N,Y
RGBRTIXCEUHVK,5,20,20,N,N
R2FHSKB5QCD5WA,5,25,28,N,N
RJFQP8X3QX0D0,4,33,34,N,Y
RHEY4NSND9SPT,5,23,24,N,Y
R1JXKWTE2DFHWZ,5,25,25,N,Y
R359RCUBK9NGG1,5,20,21,N,Y
RD1LFV3BBQ3V7,1,35,37,N,N
R7SBDS3QGIA74,3,31,33,N,Y
RHPAG1M4TCB0O,5,29,29,N,N
R2BJPRZ0A23QGD,3,19,25,N,N
ROBS0TKYSWF2L,5,33,34,N,Y
R2T0XV1ZRWDU66,4,86,88,N,N
R3SKWMI7YMBHCK,4,28,29,N,Y
R347NDISMRTZA1,5,21,23,N,Y
R3BBD4JE1ZTTDF,3,21,35,N,N
R4LDV8TROI4VC,4,20,20,N,Y
R3LJEMTW7LNMTC,5,119,123,N,N
R2IDKLXIKK6PKE,1,12,23,N,N
R2ESGRTAP8EVLB,5,26,31,N,Y
R1YG2DRKOZNBT6,5,31,36,N,N
R1PWYZW8WER2A1,5,20,20,N,Y
R2ZSQOZ54XLHWT,3,1255,1445,N,Y
RZL7KVV97NVPA,1,18,20,N,Y
R1SVPITR5HJWVS,5,96,101,N,N
R10UK8PLBNUUBO,5,29,34,N,Y
RZ3H07Y812FDM,1,34,38,N,Y
ROACQKXCWT5B7,5,29,30,N,N
R1QMX0YVI4KQ5Q,5,21,22,N,Y
R2PITKVU78M0KC,4,20,22,N,N
R196IU1YSW6WDP,4,23,24,N,Y
R3BNU40EN8206X,5,20,22,N,Y
R3BQ556WPEJYVX,5,34,39,N,Y
R2JYQIISQVT3HC,3,39,44,N,Y
R26P4PPXFIC3VZ,5,21,22,N,N
R16YIE8F22T9LP,5,22,25,N,Y
RP0VYL6E225N9,1,15,26,N,Y
R3TTNZ0BEMCBMT,2,38,40,N,Y
R6O1HOSCX92QL,5,33,38,N,N
R2CQ5G4AYF3CYQ,4,75,77,N,Y
R3E2XSQT0MZNT0,3,28,28,N,Y
RYW4HUC8KBWDZ,3,29,31,N,N
R1JLMWXAVULVO7,5,30,31,N,N
R1LTF48EIGIR1D,5,37,39,N,Y
R201O5J2QCTHQN,5,78,85,N,Y
R2LVYWN4WQ1RGM,5,27,28,N,Y
R4PJTVRA8VP4Q,1,13,20,N,N
REBR6LLF6V8YY,5,43,43,N,Y
R31GOC5TE61A4G,5,22,22,N,Y
RVNFZJ67243YB,5,27,28,N,Y
R2CLBLO06H0N3P,4,29,33,N,N
R14XZX6A4B2ZZC,5,38,40,N,Y
R20PDSV49TO3LB,5,19,22,N,N
RNB39TCEM708D,5,45,51,N,Y
R2RKNP9EJIB4QE,1,14,25,N,N
R1EGSMDJ1TPTQ8,5,33,33,N,Y
R342C0G8VZDSML,1,41,50,N,Y
RYNJXK5MVFGAQ,1,13,20,N,N
R3I94RCFJGAIA,1,15,22,N,N
R3F6L2CB3UBMM2,5,18,22,N,Y
R34DIAO1Z5VIW0,2,60,63,N,Y
R2J98L4X5QF71R,1,26,26,N,Y
R1BXFMR2ZZ58K0,3,82,82,N,Y
R1A6IOB20275S2,1,27,33,N,Y
R2J4O1ODA90769,5,29,34,N,Y
R3LNLUYOPJL4WW,2,25,27,N,N
RRBDAK4LH3IQQ,5,20,20,N,Y
R2EV9WRAONMK95,5,45,46,N,Y
R1A515ANQGZBZK,5,146,150,N,Y
R35ALJ7PCYOJ56,4,58,63,N,N
R33XUTMGJL9OE0,5,31,33,N,Y
R238XUWPGNBRO4,4,22,24,N,Y
R2X1DIA0LQKSJK,5,22,23,N,N
RO444UKNA0NTP,5,36,37,N,N
R2VYE8EBJKI8EM,5,46,47,N,Y
R10N4MZOR0QTXE,1,24,25,N,Y
R3CPSZ85IQYTNB,1,23,26,N,N
