review_id,helpful_votes,total_votes
R3THLUWN1EK8XJ,25,26
R1CJYPBP3QOPT3,21,26
RQZX3CHCAAKM6,6,28
R290KW8TYJO2HS,22,26
R2V70AD05SHBLQ,40,42
R2BPAEQPYW2LGY,27,29
R397ABU8G8DKQU,51,53
R1Y7PUPV8M3200,6,58
R3PNAF96D7AY6V,18,21
R3NA8EEHIG5SXX,57,61
R313TMBGEGZXUF,16,20
R13NX9WDLC0WN7,27,27
R1W277CM23UYZ7,19,21
RJ1HT9TAAFW82,19,20
RTWP8GK8O7HN6,30,30
REZPAMN0G406O,21,24
R1PNJWGWGQ79WJ,2,20
R1EENOPNWDPGP0,1,20
RRSAK61TES2D5,32,34
R1MQSSVODN73AU,136,138
R1V6JKP7HXJ9S2,223,245
R2KAWJ3VV1YOP8,44,52
R1L7IC7BUDI9OK,1,21
RMWBWLLOQ3ZY3,51,54
R3I6YI41454TT5,32,35
R2UUQ79VC4I4NU,1,34
R1SO1HUW4YOYET,13,37
R2XUS0D1ICTIOL,6,21
R1Y075O07PCDSG,116,119
R6YLO2SJ07ANX,26,29
R392U6FQFE6XTY,47,52
R3RAK28NJK831T,34,42
RB3GOLME7LO4D,24,25
R36KW35648ZWT7,16,24
R1TJEO1FG2ZQ27,43,43
R3E9L27QII29AI,26,26
R3FJ0FPLOD0FV0,334,341
R3OXM2IZHV2J5C,137,146
R3D4IVAJREGP9E,44,46
R282CDP5UDHJ67,5,22
R6I7I5WAACO9L,381,394
RS42WV7KAMU3Q,4,22
R30I4T0HT21R4X,88,90
R3P7KN85RPKK6E,22,27
R134F39T8WBVT,41,43
R1Y5AITGW5B7BC,24,27
RO1VVU95CT1CP,48,54
R2Z7RERFFS59BP,18,27
R1RPTOPF4IIP1I,137,139
R2OEO6ZFA4FR18,43,43
R1ECXF0NRTARRN,24,28
R2000EC58ESOHS,27,33
R2SK7OAF9G9J2N,40,40
R2QZN4CBE3RE0K,0,22
R12HS1DYOX0HLQ,22,24
R2X8XIVRE37WNV,35,39
R3C3KLJFALKUW6,2,26
R2ZENCBELRPWXK,16,20
R3CTT1XTXK8UW4,22,31
R2KA126AG33OJ3,33,33
RGF90QXW1I5HB,18,20
R3CBNW2V8MCBK4,20,21
RQ1O24XZ2VEKM,68,78
R3P2K3OB7CHNJ0,1,82
R3AZ9FD1IWAFAF,39,46
R3MZLJ497C9J35,0,26
R3OTOB4XGLFPCE,38,39
R3OJRT0T7JWGYU,28,30
R3URKWQWMA8IG1,24,24
R2F0TEXJDWH2FW,34,38
R32VVQBVO2HBES,28,29
R3EH52MIKKATWI,32,37
R1MACCEBBV2IH5,5,32
R3DS733X6V070T,75,75
R1FJFYL0HL58QE,43,46
R1YZ6B5YI0CWLQ,22,22
R3UMZ2MM8R49OE,29,32
R8JH56BZBB6CR,21,27
RRBLKSOI1VEI,19,24
R27DWQHK0H9A47,44,45
RXT10UALFH8JU,32,33
R2QZT0HQ2GLBZK,24,26
R1UEXC8EM9B094,38,42
R1RO29H72ZZDKO,100,108
R19OEOAR895MHU,38,42
R3BGXWK1I5C0NF,20,22
RQMH75KC9ULBZ,33,38
R2YYP5QQNL3AO7,26,28
RDD2LI1YMCRNS,73,75
R1SJ6SW0CD4VJR,10,26
RE3U9VBR6ZQJR,20,22
RUM5QRM94LRAS,22,22
R32PY25IYYOIN0,27,47
R2W3QUT7XQSFPE,4,49
R2RAJAUB2EI7MC,112,119
R1OQLTF7AT68O8,108,113
R1263ZLG1DMX0,47,53
RCXTFE9JB6GL2,67,69
R39DJ39ZHX4KO3,85,88
R2BX8KY614Q3X7,246,277
RFPAOX7CT4KQC,25,25
R3DGZHPNY1PGGP,176,194
R2J3BZ7OVN6PW7,36,40
R24EDICOCCAOXX,24,28
R33HI4UH9X3XN,22,25
R38V834A172KXT,21,24
R3KSRMCFEY16VG,26,26
R1OHX5DFXZ750V,20,23
R1F6M5YOJ3HVQJ,16,21
R1TU9WA8HSNX0L,21,23
R3J4HDF0GVS311,49,49
R1NGCRM0ES120F,43,46
R163ZO94EMXOWC,35,41
R2XPM6SGAYBAJ8,22,22
R3Q5D32NTXZYWY,19,21
R13EK8GZXXH27P,48,52
R3MMREXYBZTG3U,34,34
R2SVO08CY1H789,22,22
RINNYBW8HLY6X,28,31
R1WTR0BV02DNI3,39,43
R2ZZLMLSIUK608,32,38
R3MHQJ2ZGLDP8R,25,25
ROSY5CCP76D20,32,38
R2XKN00H3UZ7FT,124,142
R34B5BL1K3NM0N,36,38
R36QR2H44D3C8H,88,99
RKKEI5XMYCWAD,58,61
R245E27NHN1XRO,0,22
R23UQKB8J7G0AO,33,35
R23I64UZ3TA26V,40,43
R2HZISK2S9VTDY,25,26
RRDHB7XPWR52Y,10,50
RTO3KU9J99HLN,47,51
R1GD6R5LGWMYTS,28,35
R2TIV9HK3RNGV7,35,39
R3B9B3NODUZ61M,28,29
R2L6WTOIP8RFL0,47,51
R24UDKB6A7MG,17,23
R3UNJ4OWE1CQXX,62,68
R3FSSF5XK1C4N6,25,31
R3UH6JA16URNZI,37,47
R1U06V30SSWIHX,27,28
R1BJSJHMBXI44N,17,21
RKIMZARHBYSOH,18,22
R1YRYKJEB0T69M,29,42
R2NXYBFQJED4JY,42,46
RI53M1561SZXY,34,34
R324QP5EJYWIMM,32,38
R3PC67XQWKZIS6,19,24
R200IMCRUMD24T,26,29
R1OV1T566IOT5F,23,25
RB2XIJ3PF1DX9,16,22
R37SO8H2XW82ZD,22,24
R32X6RE21QXCSX,0,20
RXC3CZ6G3YUV4,1,21
R3JZFGXGYMP5U7,10,23
RL8ZK6Y7RGDYY,29,39
R3JQA7T81AS7HZ,32,33
R1PNJ69D2AB95H,241,262
R1CVS953I5DNHT,27,56
R3I750K5BJDF0L,24,31
R2PZ4G98XTBY6Q,27,27
R1MOGRPHDB1GXV,23,23
RXPWI4UYM6S0J,20,23
R24YXDW3C9HVFJ,92,95
RMAFXAVQPX5JL,25,26
R1TR2NDQ2DIP4G,26,29
R1KU8HDDMZIZ70,51,59
R339B25CBMH130,25,25
R292JOLE3V1D2T,41,45
R2MBZSYERRTKZ5,23,24
R3600OYQIMIHGE,18,20
R15KM0FKT35D6O,26,27
R1275HK69FGID3,20,22
R1QRXKG5L27O9Z,88,97
R3BIIHVXN9UY22,24,24
R2DB4UUY6K72I1,21,22
RDPQM8W0OTMDV,18,21
R1ZV3AN5NRCPIU,28,32
R20Y11ATO70O3Z,27,30
R2L0UJW94YBZP4,18,23
R3Q8DY55YJH50R,18,20
R2CCLWEKQO259A,22,25
R2Y5WTIIM8O1F9,19,20
R219F7DZGJ5ODZ,15,20
R4AR2ZBDBN2WX,21,24
R1OK5YLJE3Q0EE,31,34
R32PJG5VSXULB8,145,152
RI2P69U21ZKDT,5,41
RLJXGUSDYJIL4,41,44
RHYEV4TEQR0RF,96,98
RS2KW7NGVEHZ4,31,33
R31WIB0HBRZC51,20,21
R28U58JHMHGJZX,26,26
R3H3HCQQ0KLXV6,54,58
R2IMTY7JU26QVJ,63,65
R2EK1H66N9QTC3,21,26
R3C0HBKQ3DNUI6,31,31
R3S337DNV9D6KH,39,45
R37SVHI19FNTI4,39,39
R10AY5RPL2ENMB,26,27
RZGRAVRBNOJIN,33,36
R2BKEIAT6NS48G,5,25
R1LM8MNV6FVAOW,26,27
RCWDF70WJ09C3,21,21
R2HLSSKBOEAT6Y,9,22
R38H6GATKTF4N7,245,261
R24NBPC7OT5UZT,32,34
R16FX54YTBF43T,21,24
RHIEAYFU4S5AR,20,20
R1JJ7KG7V5BTNU,51,52
R2601CZDYKTM0F,20,21
R3H83N3PQVNY6E,18,21
R3FHY6JPQVXXYV,82,91
R196EF26OZEG62,28,29
R1P1GGX4MM5JB9,63,70
R17661HC99QVID,20,21
R15COHKXA89YR6,33,34
R34NBT317EZ8OM,20,21
R2I7GZQQPU67JB,1,23
R14S4PR9GNROGL,139,150
R3UML2ESQB0JL1,33,37
R12CECRZMC378B,140,142
R1HHF0GES4J8H,29,32
R1ETBID9JI3696,23,25
R1OIY1NJVW3WMD,28,39
RF5SGN88LP41R,18,20
R1L5J7OHT6E9JI,27,27
R1UJ9RW34RY8E9,29,29
R3RH826JWJZVU7,28,29
R1J82VK3LUV6M9,25,27
R1VYI0D86GUVGE,39,45
RDE9XQZ3NP5BD,28,28
R1W6HFAY4I1N7W,25,27
R3QQ8QBEKJKTVL,28,31
R1FCPDVON7Z52J,1,20
RCN9JP6J7ZN66,6,45
R1GB21XH1N9QJD,29,31
R34WL93RCKWCQY,51,51
R1J4YEDT5BP3BY,2,23
R39SO7SV8T00RV,33,34
RQZLW6XZL2WH9,3,56
R3KALRFNCXXSU4,37,42
R1D4VML21YJOF3,42,48
R2ELCQD4X5HGPR,29,35
RKS6RG4DZRXV0,33,35
RGXZ83HM7PUXC,23,27
RBT8IPSMWOV29,44,46
R35TMJVLN0PVDU,18,20
RL53Y4D49IG6W,21,21
RKO1THS14FCHA,20,20
R2IKZ2Z3YL9LAB,53,54
R2T2CNF2I68EPY,29,38
R19PKX73PL6Z4O,21,21
RONNDQFJLFH1U,556,564
RYH1ZL6LV7T73,21,21
R2DH22LH7TZ14L,19,21
R33CQ72CCP04FI,16,21
R1WOQMCJZKU7A5,19,20
R3DEIU4R0QAFX2,13,21
RT2U9FPF38VKM,0,36
RMMV0JN5A5LHZ,20,23
RHN7TB851XENJ,31,37
R1BVQDH3Z10ZLF,37,44
R3G25NKX12KG4P,89,91
R1TMXS7NQWJEOC,20,23
R1RLQN3KNN1T30,23,33
R16VYMINH88CU,29,37
R373YM0DTFHKSE,20,21
R3FDO3GFRIGDIB,19,28
R28ZHQXB2QJEK2,3,42
R269PKFD2ZLNAX,16,20
RD17K84UJRH4R,2,22
R2STBQTZL7FSSH,19,24
R18H2B8DSAZRAO,45,49
R23MUCER96LWEM,20,24
R14Q1BM68ADOZT,18,20
R3U5HBB46339UZ,40,45
R2HHCJ2ZZ1W3ZP,26,26
R2Z1V296XDNHCC,18,20
RYH01Y5WVE627,31,35
R1JTZ2M9KPIMZZ,23,23
ROA5V786XVKXD,15,20
R3FKVZ93WTRFFA,36,40
RI2OJ1KVOY6Y4,97,124
R1K8EUOCO34XC9,9,20
R3VB2EKVVI9GS1,14,20
R1RCOG333FK6XZ,23,23
R3N2ZE0WWD4IY1,28,28
R2IYC2ZSQKTGG,20,28
R1Q8SII5VY6GVM,44,47
R16Z8L4JVNFTVW,1,31
R2X9W8XCCI8EC9,20,28
R8CHH5XSF5DJY,22,25
R1T1SSRT0RP88M,52,55
RARDI24SXFN7M,99,120
R1LCV1XL1DU1GW,1,33
R3VQJ5IZ5BLO1X,140,146
R13KIKGH85LQTN,31,33
R2OMT13MN7BWPD,46,54
R1KQ4DQNWI1M1E,30,58
RUHE36EP5IUQG,0,55
R1ICHCKWHCFLCF,21,35
R3NSWAJLNV0M0,58,70
R1J82OA1HQBJYG,3,23
R6KGY99HTBZ2R,110,112
R34YPXNSO03AZU,24,24
R2QHGX32GOBE34,22,22
R3GXZPQYSZL8S8,132,135
R17WUNPFAIVXTY,73,78
R1TIK3Q1MCUMKB,27,29
R25QV0PLXHOH6W,18,20
R113CWGXOEN1OY,96,104
R2T8XEVMLK4H2H,45,45
R2FCM78V30U2KZ,19,32
RKEZBIUZNGLAE,13,23
R3TK22CYXVVDLN,20,21
RBAFM3XE3ESQ3,115,124
RLMV1PNUWE12S,20,21
R3V25H1IXAXFEE,20,21
R100RMQ02FSCAB,16,21
R17SHC7PBB5RQM,63,82
R2DW8GYMIQAP4R,55,59
RNPIIR4BVPCV8,96,108
R1EQLH5QQHK48P,21,25
R3CI1BC09FCCTH,10,28
R2BE067SOF09HM,22,22
R3A6D4FZYG8Y1Y,38,42
R1IQE7GEQAVW0N,100,108
R3I1PAIQ58TDWV,23,25
R2PQXK29S3M5EM,24,25
R1C100TZV7C9J,30,31
R3T2TSS23SC4JF,31,39
RWNY3OONGLHF8,38,41
R1DJ071PYEAZD4,21,23
R3JA4IXGX2O51I,21,24
R2CZOWDDETDFHE,14,21
R16QRWANH5XBAI,21,23
R30CC1GWZLMSSF,47,50
R1VKWAD0O7OOXB,32,34
R5DOFI2G404V,20,23
R26UIRYO14FUO8,140,154
R2WTOPJSPEXB8L,32,36
RV0KDRPTOG7WV,21,24
R2CRK2KNWZ0YW6,22,24
R21XIME1OW4KLQ,21,29
R18SAYI4D1MMGR,40,42
RI8YTSV14ZNQQ,7,22
R1Y8ERVQ1TMA2V,21,22
RH71LVHWRI5RL,82,85
R3RFIM10I1A0O0,20,20
R35WZ3FDQPZEQ9,23,27
ROYR3OD45TWZD,20,22
RHSTJAZOJGSWA,46,49
R3O4ZCM4QQM1VT,48,56
R1JP2WH71IXTQN,30,31
R3QSWYS8WN224V,3,22
R2OEDWXNHWO5ZI,21,40
R3C3EAPGE6QQ25,22,27
RS6EE15EO8CB3,31,39
R24N28GF8XSIOB,40,45
R5EQP0E7251B6,24,30
R1A38MWNG0LQTH,24,24
R3JBP5FAWCB52B,27,29
R3O6RTBUH6IPXP,51,61
R2LXIUHTID9EHE,16,29
R4RTF087V086V,22,22
RD91SG76ZY96Z,40,46
R2O6LWJ13BOAQB,55,56
R1JABG7QUMUGLF,24,33
R3RJDVPB79SRCT,38,45
R26CJ7UXXXLRLT,19,22
R57X2NDV6KPLD,37,39
R3JX6G9A7JQF8L,21,24
R23W41YWN9FZZ8,92,95
RTQR13I79AIC2,18,21
RF6JPZLNV8PW,49,51
R3W28G3U3KQE4,16,20
R32VR71ZOJJUFI,0,25
R41A36IVJM26N,30,34
R1H9MCLSBI067V,25,26
R25YULAF9TV2PG,26,26
R2BUXMXFLE6YEY,59,62
RENRX0T6Y2YL2,47,52
RVVS58GBNLXOW,43,46
RIBVC9POD0PDJ,50,52
R2KIKG8MCA0O2E,96,135
R9G1AC1N6CK0M,23,28
R5MRDQFNHJWEL,40,41
R3VQDN7YXP0SOY,72,72
R1FXVGHDI6TNIB,103,108
RX6H71ON7TKWD,2,35
R2XEO015UIXP1F,37,38
R27JVLCR2ZS5H,21,21
R3531VT0TFFND8,24,27
R2KGQIHJYFA2XJ,30,30
R182UWV9G34B1V,29,33
RXWE92GZV4DTI,24,25
R1GJ999K2ZOWUE,14,23
R2WMF1G4V13CNE,20,20
R1UQJ4BZ1BSBTW,1,37
R31T98MSNNLO29,30,33
R3FNKVQQKS4YK0,11,24
RSQLB8RB2VC9O,28,30
R3MB8QZFMC3C30,50,56
R32AB34016JUG2,22,35
R1U2NUM4GYC4LB,22,24
R2RL35NHLYC8LX,0,26
R1OXN4XD135H73,21,22
RQP41ED4BJ794,28,29
R1CBRZJ90EVGQM,21,21
R1RJ2HD5IXQWS1,25,28
R23HTBOLH0I8J2,23,23
R642MMFMYPW7L,0,35
R31P9ERDHZ2DT7,1,76
R835RN47M0BFN,28,32
R3RLDLZ3RDW09G,23,26
R27MG6J4QNPE91,0,68
R15U1NPFUZGAPP,60,61
R1WIGYAM0JL65M,38,40
R13GDTCIAQRQG7,29,29
R1E4JILYXYJ804,43,46
R2OCJSA8OZC9BL,24,25
RCUL6M7XKC3PO,81,81
R3NEOC0N56U31X,84,86
RRCWFKK3Q9JZ8,46,53
R26GSFO741IZKU,21,21
R17RDB7RHJ9I96,26,28
R1XCBN8ZDYD5E7,28,29
R13KIHLL6NL2VL,25,30
R12LOWN3M4EVZ0,44,46
R2BNPISA61GMHX,43,49
R1HGC0CZY12ZKL,127,141
R355XI6GVXY7A3,22,25
R2EPXF730WXUOV,18,22
R3LMET6J9M70XX,33,35
R2QDLUEO52JF2J,22,26
R1SDZNYU120VA4,23,30
R2KY4FYNEARK2K,20,20
R16JZPMO12H39B,44,50
RGBRTIXCEUHVK,20,20
R2FHSKB5QCD5WA,25,28
RJFQP8X3QX0D0,33,34
RHEY4NSND9SPT,23,24
R1JXKWTE2DFHWZ,25,25
R359RCUBK9NGG1,20,21
RD1LFV3BBQ3V7,35,37
R7SBDS3QGIA74,31,33
RHPAG1M4TCB0O,29,29
R2BJPRZ0A23QGD,19,25
ROBS0TKYSWF2L,33,34
R2T0XV1ZRWDU66,86,88
R3SKWMI7YMBHCK,28,29
R347NDISMRTZA1,21,23
R3BBD4JE1ZTTDF,21,35
R2WZFDEQBC9V9W,36,102
R37277XD0TNVJ8,0,21
R4LDV8TROI4VC,20,20
R3LJEMTW7LNMTC,119,123
R2IDKLXIKK6PKE,12,23
R2ESGRTAP8EVLB,26,31
R3CGW4CM64VW5K,42,46
R1YG2DRKOZNBT6,31,36
R1PWYZW8WER2A1,20,20
R2ZSQOZ54XLHWT,1255,1445
RZL7KVV97NVPA,18,20
R1SVPITR5HJWVS,96,101
R10UK8PLBNUUBO,29,34
RZ3H07Y812FDM,34,38
ROACQKXCWT5B7,29,30
R3VZHXDPA6CM82,12,26
R1QMX0YVI4KQ5Q,21,22
R2PITKVU78M0KC,20,22
R196IU1YSW6WDP,23,24
R3BNU40EN8206X,20,22
R3BQ556WPEJYVX,34,39
R2JYQIISQVT3HC,39,44
R26P4PPXFIC3VZ,21,22
R16YIE8F22T9LP,22,25
RP0VYL6E225N9,15,26
R3TTNZ0BEMCBMT,38,40
R6O1HOSCX92QL,33,38
R3F3Z47WREU1MS,35,43
R2CQ5G4AYF3CYQ,75,77
R3E2XSQT0MZNT0,28,28
RYW4HUC8KBWDZ,29,31
R1JLMWXAVULVO7,30,31
R1LTF48EIGIR1D,37,39
R201O5J2QCTHQN,78,85
R2LVYWN4WQ1RGM,27,28
R7HUVORGAOKOP,34,38
R4PJTVRA8VP4Q,13,20
REBR6LLF6V8YY,43,43
R31GOC5TE61A4G,22,22
RVNFZJ67243YB,27,28
R2CLBLO06H0N3P,29,33
R14XZX6A4B2ZZC,38,40
R20PDSV49TO3LB,19,22
RNB39TCEM708D,45,51
R2RKNP9EJIB4QE,14,25
R1EGSMDJ1TPTQ8,33,33
R342C0G8VZDSML,41,50
RYNJXK5MVFGAQ,13,20
R3I94RCFJGAIA,15,22
R3NJAK0ISTTY9S,15,39
R3F6L2CB3UBMM2,18,22
R34DIAO1Z5VIW0,60,63
R3TJPTDJHMPHVV,63,74
R2J98L4X5QF71R,26,26
R1BXFMR2ZZ58K0,82,82
R1A6IOB20275S2,27,33
R2J4O1ODA90769,29,34
R3LNLUYOPJL4WW,25,27
RRBDAK4LH3IQQ,20,20
R2EV9WRAONMK95,45,46
R3VT0C52RBAP2W,1,22
R1A515ANQGZBZK,146,150
R35ALJ7PCYOJ56,58,63
R33XUTMGJL9OE0,31,33
R238XUWPGNBRO4,22,24
R2NAD8NOWBKCOC,9,21
R19E1950B19OLI,14,30
R2X1DIA0LQKSJK,22,23
R68XF2QG3ITVD,4,35
RO444UKNA0NTP,36,37
R26O1JRNQVSJ0C,4,23
R2VYE8EBJKI8EM,46,47
R10N4MZOR0QTXE,24,25
R3CPSZ85IQYTNB,23,26
R6QAM36KYVAOZ,9,25
R1MOI5UIPU5IJD,43,52
RRS4PSDPNQOCF,22,25
R1KR3NYVPS8W1D,188,201
R3M8J85A1J1R18,17,23
R2UN2FC4WCF6XK,26,26
RBHCLYER6H6O5,52,57
R3JSG3XLFIZQVS,39,40
R1RNWGYZ6E066F,19,20
R1SL2EW64XCVEH,21,21
RJIT32520QBEY,21,25
RZUJIWNA2742V,24,24
R1H152YDVJNAJC,58,60
RRLG0WERA6VDK,26,34
RJUWE4QW8SS8T,136,141
R2SOUG2UJM5BYI,19,21
R2AFJR9MFEHZRA,0,69
R2HRNMRT2TSWZ7,28,32
R1LILX6WXW8PC1,37,39
R4WDH68T91BZB,25,25
R17YEMU7BL8K75,46,48
R2FYCBS3AF7DY3,37,43
R1JFEPH30WYDXI,22,22
R2XF49XB1WWCXM,29,41
R3M7KLV4O5SP2G,32,32
R11N7ZBOWNV01L,38,45
R1B45V00GIH097,45,48
RMBW15K25GF1U,84,90
R3FZR3S3W227FZ,26,30
R1YF7IM7XI2JQ,37,51
R17V5FDQG09GYS,30,42
R11J9EU6Q62RY,43,47
R1KEO2OYPF5H8E,92,105
R13PK4F59EUCIM,49,49
R1NYJDJZMT0RXE,0,20
R1RT0A4LTSCJTV,20,27
R2CV5AN7TGY5VM,4,27
R202UDZ0AZRNBL,73,96
R21XGQY8707LGD,33,36
R1EKWSVP71W5TO,17,22
R2YTL8PHNTAC6I,49,54
RUAJI36NFIMVK,29,35
R1U18HM8V13AY5,39,47
R3054KP81J7G5T,14,24
R2R186LXV8B3GS,28,28
R37VZ0Y0EIYIDV,24,26
R2O74AFC16SXK3,28,31
R30301LE5DMP7F,19,21
R2HT449HGYU5UH,34,35
R3NJ8MYKB066TY,33,34
R1WG39SBQEN5U9,17,36
R3GIHWNP0R1N8Q,24,27
R18HHSJWC6O05I,19,21
RJNY9V0M9MVP8,65,69
R3P32DCXYXFFL1,36,37
R2CUMAXR4CNEKX,22,23
R2D8TFK1H97AXH,57,57
R12EQ5YDB7PEY5,41,42
R1SMGJ2701DSBV,18,25
R1MWMF8NPC0ARL,31,33
R3KOII1J7INCUB,25,33
R2YOIWCXI55DIU,22,29
R34M88XQTTTRWX,23,23
RTN1OWGF0BN5N,27,28
R1N6MWZ0UEZ6JM,21,23
RZP56BABOZ9ZT,3,47
R220CR1CYUX3DD,52,58
R1QET08K3T2VXJ,130,132
R1TAQS8C9XKSPE,17,21
R2DQU8X8HXQFRS,22,22
RF895Q5BUBWGT,27,27
R1MQB8GZ7NSXAB,19,20
RDFKQ8E2DF6OG,19,23
R1302Y6DDKV1FT,18,21
R1OOXH9LJ3M4G1,34,37
R1W0VSCJLG76FU,21,27
RLZL6W0HLEDKM,24,30
R28HTMD7VPRH6V,12,27
R2E1EZOFQAONG8,29,31
RHB6N1WPK2B3V,27,35
R3V6L5CEW3JVT9,34,39
R2R91VQU6FBMYV,25,28
RQBZ2MXZ16FCI,34,36
RMDU3LSGI7AA9,38,42
R28Y01RNSVQO0F,94,97
R60U1JRQ10YHS,20,21
R2UHISP83BJO1J,24,26
R1IWBR0JGAUEDH,28,28
R323FGQ1E65X89,19,21
R1LOBIGIYQ2OVM,15,26
R31POU90QGSGHM,49,51
R1ANQXLER7SIKD,34,38
R2CAJTMN08EG1W,1,28
R12KKOC57FA62A,21,23
RINR1ZZDIOBK1,26,27
R2HP7FETVF7XQ0,23,28
REZ4P5WJTEYL3,24,24
RT66NSD2N6NR6,63,78
R3IED3276RTOM3,3,81
R2CRMGGYPQSPDW,30,37
R1T2HER9CVCX67,37,40
R2Z0A0HC25WAPV,3,23
R8NF2H7W32NRA,75,82
R3V83ECJ5GRARA,26,31
R3CDFJMYKU4KZB,4,42
R2P23DLD7H35QC,31,33
R2BXQ5ZEPBOJBP,28,30
R2CIAXGTH72JU9,57,60
R1Z034GCDSREZI,20,23
R2KBSPVI1P0K19,12,76
R1NGZ8M5TQ61H8,42,50
RTG2WSKNG0U9Y,38,42
R17D5GKCOLVTHQ,24,28
R3M3D2XD5CIO26,19,23
R81K08R07UDSL,18,20
R1J8CQ5G9EJLWR,34,35
R322ZYPEDA7ELF,23,26
R3K3MDSP9N086J,16,21
R1I6T8TURSP9C5,36,37
R2FXUHAK0ZVAFF,18,21
RU84NKJIKEGQ5,24,28
R2DEF06PE0Q9YQ,33,34
R1Y6TPLAJX3TI2,37,40
R3PHMTVFB942HS,31,35
R2PU1Z4EW6V5Z,31,31
RA9PY9R549D1Y,25,27
RN9802QO18YA7,35,36
R3NC9HF7MLUG1W,24,27
R2Z6U47ML07B77,41,42
R3RKB79PR1U56A,42,45
RG636C11BCO6Q,2,41
R32JFKH0BX0Q3O,23,30
R13J1JPGS7SQZF,100,105
R316FZ6CELHQB9,40,41
R1ILFNF1R4GGNP,5,54
R3JBQ93WWFP8U0,0,37
R1SK2CWUILAGTP,89,98
R1SNPVJYDLHU3Y,56,70
R15FJVIP0QGRA9,117,118
R16JW3R7JHKIJ5,39,41
R3SR40EVCLYQR5,21,27
R1QFPDIYXO9B6U,18,20
RDG38M81WBH4T,22,24
R3BQYPMQY3MQ0W,36,39
RV2ZIGTASIH0V,4,26
R2URZ39RABE8XS,36,41
R7DKD6BBQQEME,49,52
R11KOV5PREYLQ3,62,66
R344QBKMEI3CMK,80,86
R125I6P9BHBSLK,22,25
RE6V0IENS58FF,23,24
R3VVH8OA1J97FK,4,24
R2OG5X65QIL2BV,54,60
R3SRAUPOB0MNZX,46,49
R2R17ZYQ70CTI6,86,87
RZZXWV1BEN6PK,33,35
R183TFFPNKUI62,0,23
R1JZQEU4EG8ADT,19,22
RSH8N4T2VPJ5W,36,51
R1337C6LKTPXU0,27,27
RB3DOWEFL7YXR,22,24
RC2UWTBVJ0WSN,58,60
R3D2TXWYZ7XG73,35,38
R1F9D9KV77CUQW,30,30
RP0JRB9X5TGWB,4,24
R7M8OJS8TFAW5,27,37
RD8E2RKE0EPJH,18,20
R3UKVVCC2GC8KA,21,42
R1C4J5PVGLR7HV,45,55
R1VAQSWMASH77E,7,51
RI07MUJ1NKIP6,12,25
R1UWPEFL5MIDO0,26,27
RE4HJUD969VTA,22,22
R4GJF0K80KWDH,16,20
R2QZKB6R4N7Y66,18,20
R1Q8ZVXNNF7UIC,21,28
R20A3EU27AQQ9S,47,47
R2X5JRAQDJ0Z5O,25,29
R157UTOYTDVVER,23,26
R1H9P3J2ACWTGK,3,95
R1UVCQYEPOF30J,38,43
R6D6IEDSRIVRH,26,53
R1EG0STMNB0UGF,36,37
R31ATE4KE4NJPN,25,25
R2386LR3T9RARS,35,35
R3MGW9HZTH3WRW,21,24
R3CEWVRQSQ3LG2,114,117
R3NOW5GDT4B9NY,40,40
R31JZ6ZZYZ6QGB,128,128
R3HPU93NGBCD58,35,38
R3P22G42N90DBP,15,20
R2IS47T3U8D9IB,31,33
R1JDUIYOTEGLB,23,25
R3FAS3AD9B9K88,18,23
R2DCYALSPDUPL8,42,44
R1AL8KD4O5FT98,48,52
R3SQYWEKBTW65M,143,160
R2K3HTFHKFMPWD,24,25
R3VG9TD38NX5HE,249,261
R3GTGLKWLCGGVD,19,26
R1VX5ECKW5HA8R,19,22
R1WXBMAWUNVI1Y,81,85
RUI2JC0TV8EHW,135,151
R108PM038FAVTN,22,27
R3TXOA3DGQ5Q5Q,126,128
R2KL1RXRAXM679,18,26
R3QRAG8L2JFRB4,20,21
R3NVW0P58KMNJ3,7,49
R3VCGMUXEMV7BQ,59,64
R3QREWDMGIU3XK,70,70
R3OSCBYJ045OC9,37,37
R2DR3XRCEJID0Y,19,28
R2E798BVPTZHI7,34,37
R10SZ467T8PE4,23,24
R3UA8AX14Z7NKB,19,20
RJEZ1AUU5MDVC,28,30
R26HJY0UPQGGRF,55,58
R229PZ282ZTNC5,18,25
R21FSW90BSX841,21,25
R3E9YF7BY6Y4Z0,17,20
RFEFD2YFD77WB,17,20
R1UPA712R99CQL,42,47
R3FKTSTTXYCAG5,53,58
R309MMX9TNBODU,36,37
R26MPZ9UHHI3FN,53,57
R3LHY5I95D1JAW,20,20
R1EE4FCE2SEW0A,20,21
R252JZB21ODKTR,86,88
R3V1SJ817B9GEJ,22,27
R1YQ4HRXAISXOV,58,62
R1M4F4YX7NDSI8,16,24
R1E5A6Y3AOSIIG,33,34
R1DKWK1YR6MB1W,20,23
R28ALL3AJNY1DM,28,28
R133UNNHT4HV87,119,123
R2BN7HJ8XWY8F3,23,23
R2UIV7SIOO97A9,91,93
R37S8MMZ1030SX,56,59
RZKKDEH46SDOV,19,23
R2ZO34P0DLXOVH,25,31
R11GE0H01VXVR5,103,107
R1TIFYQT62627R,41,45
R3L5MLJD8LNWOG,26,30
R3S7E4VX4S0LAL,25,29
R6XQ16WQRYUJI,22,26
RZM4FLH3P6KNR,0,20
R3EESLVMQJQG4I,21,22
R29I1IGL3YPH24,45,52
