review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase, Percent 
R1FQP3WQ3ATI7U,1,40,45,N,N, 0.89 
R2HPQKBR0G1HDA,5,20,23,N,Y, 0.87 
RLAH50UL2TFDK,5,27,29,N,Y, 0.93 
R27UKD7AWSTLCW,5,20,23,N,Y, 0.87 
R2EWD4G6ERJKKM,3,55,60,N,Y, 0.92 
R2ZWZW9YJS3ODJ,2,44,49,N,N, 0.90 
RNAGNN7FZ0WTE,5,113,115,N,Y, 0.98 
RRSPVEFZMUH8A,5,20,21,N,Y, 0.95 
R17WI1VQYCLJVX,5,24,24,N,Y, 1.00 
R7WBGBAET04TY,4,29,29,N,Y, 1.00 
R1QU3JKUZAG3RC,1,2,34,N,N, 0.06 
R1B93R5MEJJNDX,4,29,31,N,N, 0.94 
R2S2MUXC3Q2DLN,5,29,29,N,Y, 1.00 
R31960JU0SGV9H,5,30,31,N,Y, 0.97 
R1MYU2Q61ZZWG,5,23,27,Y,N, 0.85 
R39T8S8MHO2J32,5,21,24,N,N, 0.88 
R3275DSRAYAD2T,3,49,55,N,Y, 0.89 
R2T5QXDLQSYWPG,2,26,26,N,Y, 1.00 
R2G58HJKVGLUM4,4,30,32,N,Y, 0.94 
R3P06S662SWOVX,1,27,27,N,Y, 1.00 
R23JXB7YYLLOJW,5,32,39,Y,N, 0.82 
R1FHMWQZPWP8GK,4,91,94,N,Y, 0.97 
R2ETM3L44IY5TY,5,32,36,N,Y, 0.89 
R1I9CTIPXNL4RY,4,43,43,N,N, 1.00 
RS9CUNGSXMO9C,5,43,45,N,N, 0.96 
R2M111TVW0OGE4,5,26,30,N,Y, 0.87 
R1FKPTO4GTIK2W,4,27,29,N,N, 0.93 
R1DWV4PX3WOJLF,5,21,24,N,Y, 0.88 
R2VGFUQPWXEYFK,3,22,22,N,Y, 1.00 
R332XQCIU8WFZ5,4,133,137,N,Y, 0.97 
R1GB30AGA60R1H,1,88,95,N,Y, 0.93 
R2WZZ3K2UZAQAA,5,45,46,N,Y, 0.98 
R18LR5YRO2KJHG,4,33,35,N,Y, 0.94 
R3BXI2PVALTF0U,5,34,34,N,Y, 1.00 
R1QQB5Y9G9DFLI,1,17,65,N,N, 0.26 
RDRBC19VPGTQL,4,17,20,N,N, 0.85 
R2XZMKOSP6B15Z,1,25,29,N,Y, 0.86 
R19GF95Q4KGRU8,1,20,22,N,N, 0.91 
R3QXA9WK7N3W34,1,11,23,N,N, 0.48 
R1IEIDGBA6SCRU,4,24,27,N,N, 0.89 
ROYQE44LSJ6KQ,5,27,31,N,N, 0.87 
RPNYBR3O45I3N,1,19,22,N,Y, 0.86 
R1JHM73NGN8TY3,5,22,28,N,Y, 0.79 
RF74MUHLHML06,5,17,20,N,Y, 0.85 
R20KI1J3I6TKVU,4,20,24,N,Y, 0.83 
R2MU10INXC8L3C,4,20,23,N,N, 0.87 
REIKVLWL3ZBB9,4,50,58,N,Y, 0.86 
R1QAQ4HF4XR6WP,5,39,39,N,Y, 1.00 
R2MVPH8T5AWIPT,5,21,22,N,N, 0.95 
R2VF1MP8WXY8MH,5,40,42,N,Y, 0.95 
R79LJAD1NWQUY,1,25,26,N,Y, 0.96 
RJD80MC6RSJR2,5,24,29,N,N, 0.83 
R843HJNOKDNRL,4,35,35,N,Y, 1.00 
R3IFR8LXGYET3W,4,28,28,N,Y, 1.00 
RKSUINT35K0KU,5,42,42,N,Y, 1.00 
R150OSA8O6S5BL,4,30,33,N,N, 0.91 
RAU4POA8J6W0Y,4,23,23,N,N, 1.00 
R3HBOQ9ZNEY69C,1,23,25,N,Y, 0.92 
R2IOZ64AUYJ5EF,2,166,171,N,Y, 0.97 
RMJ03HMIHPB2Z,1,38,38,N,Y, 1.00 
R1TS6CAD8VZ54O,4,30,32,N,Y, 0.94 
RHE791DMSNSKL,5,24,27,N,Y, 0.89 
R3ONSCNLYKIK83,5,147,179,N,Y, 0.82 
RXR6MJU18WWYR,1,18,22,N,N, 0.82 
R3HLM5HJ60B1BU,5,30,33,N,Y, 0.91 
R3ELBEXTWOA53Z,2,33,47,N,Y, 0.70 
R1XAW0GT7WH2T6,5,3,30,N,Y, 0.10 
R18U2JDU2VPDYR,5,27,32,N,N, 0.84 
R2WRWVRWZULRYB,5,46,47,N,Y, 0.98 
R3LT4EUW75OUY6,5,5,24,N,N, 0.21 
R10M3C6EKAW11S,3,116,117,N,Y, 0.99 
R2FI3E99AHCRKQ,4,19,21,N,N, 0.90 
R581EFT9581JV,1,33,40,N,Y, 0.83 
R2S0L26WS9WSWS,5,512,555,N,Y, 0.92 
R21Z58NAT3Z9J3,1,44,50,N,Y, 0.88 
R2M9DC2ECJLAIZ,5,37,42,N,Y, 0.88 
RWAEN1J8RNI6Z,5,27,29,N,Y, 0.93 
R2N2RT9JUO13PD,5,22,25,N,Y, 0.88 
R16ICB2C4DXDM6,5,20,20,N,Y, 1.00 
RYH9FMVIRER9S,5,70,70,N,Y, 1.00 
R3VPMR8OCBAJJ3,5,22,25,N,Y, 0.88 
R3QNET5PW3CBLY,5,70,73,N,Y, 0.96 
R1A967QGC6QFR3,4,20,23,N,Y, 0.87 
RZQDI1UMT7Q54,1,18,22,N,N, 0.82 
R1OW2Z8B3WU8VE,2,1,27,N,Y, 0.04 
RDEGQLF75CB5A,1,7,32,N,N, 0.22 
RTLZTZ4A5Z0ZO,1,26,35,N,Y, 0.74 
R393DVEVL57RDM,3,17,21,N,Y, 0.81 
R3HHRHGR05TRCT,3,48,51,N,Y, 0.94 
R20Z9K9LZ7XPJ2,5,30,39,Y,N, 0.77 
R676ESEMG6GVS,5,65,66,N,Y, 0.98 
R1DCYRJAXH0OSG,5,27,27,N,Y, 1.00 
R2QDDYKM10WU8F,5,18,21,N,Y, 0.86 
RNC8D1R582WCZ,1,8,22,N,Y, 0.36 
R3MI6CRC8RCW8T,1,10,28,N,N, 0.36 
R3LX73J8ARMEHW,4,46,50,N,N, 0.92 
R314W387FL3FQR,1,0,24,N,Y, -   
R37EMCKR2OHVGO,5,22,23,Y,N, 0.96 
R2RMYHZUPY2LSU,4,21,24,N,Y, 0.88 
R1TDHJ1GZDD61D,1,1,23,N,N, 0.04 
RGU70STPIIFYB,5,18,22,N,N, 0.82 
R3HIBGUS72BKIF,4,21,24,Y,N, 0.88 
R69X30ZKCSEOS,5,21,23,Y,N, 0.91 
R2I5SWW8YRBSSX,5,3,23,N,N, 0.13 
RSEI0E1X31R7W,5,20,21,N,Y, 0.95 
RBZZDH2N5QTUZ,5,18,24,N,Y, 0.75 
R3AYYKIGBRLNN8,4,21,22,N,Y, 0.95 
R2SRHY2U9JMTGV,1,3,34,N,Y, 0.09 
RNWW446C42GFX,4,35,42,N,Y, 0.83 
RGSIZJJX3LG59,4,28,31,N,Y, 0.90 
R1SBB80GECXHS7,4,28,29,N,Y, 0.97 
RLE8TP244HSV4,4,65,72,N,Y, 0.90 
R75ULXG18A28K,1,35,40,N,Y, 0.88 
ROQQA8QOPM0ZM,1,20,23,N,Y, 0.87 
RVAPCG2ZSGN4Q,3,42,42,N,N, 1.00 
R3UIWYYCCD2QIK,1,11,21,N,N, 0.52 
R2BRPPYLWFI67M,5,73,83,N,N, 0.88 
R2YIVOXSPUWALT,5,23,26,N,Y, 0.88 
R1VXB7WTXR77V1,1,22,22,N,Y, 1.00 
R7RS223ETZXHH,1,25,35,N,N, 0.71 
R3AY1VJFGOD1E0,3,17,23,N,Y, 0.74 
R378AIKLLN7WXK,5,17,28,N,Y, 0.61 
R3CDTFBXS47DAP,4,32,41,Y,N, 0.78 
R3MD55SNCZC5B2,1,44,48,N,Y, 0.92 
RFA2DHK1906TO,1,16,21,N,Y, 0.76 
R2BHXIA5ANAP1S,5,34,36,N,Y, 0.94 
R2PGVC47RLOCGM,5,28,30,N,Y, 0.93 
R118OYUFDLQAWU,1,21,22,N,Y, 0.95 
R1BWPCOF4D38HD,1,64,64,N,Y, 1.00 
R23LD39AB8PJ1B,5,21,23,N,Y, 0.91 
R2D59S41BNPM5K,1,59,68,N,N, 0.87 
R2MAZNLRVD3N89,5,29,34,N,Y, 0.85 
R6YJFX4O4JG9U,4,29,30,N,N, 0.97 
R3NZFFQXXOWPWS,5,44,45,Y,N, 0.98 
R3DTEBKGN8FF7M,1,18,21,N,Y, 0.86 
R28WDLXCL2S5X1,5,43,43,N,Y, 1.00 
R39MEXUBRJ9E9X,1,45,55,N,N, 0.82 
R29YO9DAR6HAJN,5,99,105,N,Y, 0.94 
R210CFMJ6HTM2W,1,21,22,N,Y, 0.95 
R1HS3VZUGLY07S,4,34,41,N,Y, 0.83 
RRQ6GYP2EUPN1,5,35,39,Y,N, 0.90 
R10IQ1RJNG86IJ,1,37,40,N,Y, 0.93 
R3HZVCP6E62PHJ,2,34,38,N,Y, 0.89 
R38887OZ8NRQ1Z,1,23,24,N,Y, 0.96 
R27TYK9YDWYWO7,4,16,20,Y,N, 0.80 
R1QBL9DNXYYWW6,5,20,22,N,Y, 0.91 
R2ZAQSVM6O2GBE,4,17,20,N,Y, 0.85 
R1N6YPPJ6LI0AP,5,60,65,N,Y, 0.92 
R16GOSSYQ72L8K,5,39,40,N,N, 0.98 
R23HT2V3J1C6AC,2,25,25,N,Y, 1.00 
RSCU2N4ERR7KO,5,17,21,N,Y, 0.81 
R2JYNJBOMU8P6T,5,19,21,N,N, 0.90 
R2HAFI3WMOMWZE,4,21,24,N,N, 0.88 
R3W1I9B0B2MWR8,4,34,38,N,Y, 0.89 
R1601I8LZGWB4D,1,23,24,N,Y, 0.96 
R2EJL1M1L7M0A4,5,22,26,N,Y, 0.85 
R20Q92MDT0BSRS,5,20,21,N,N, 0.95 
RMG7FZHUP5U7G,1,27,34,N,Y, 0.79 
R4IUKODWB9J83,4,23,23,N,Y, 1.00 
R206OHJQ52GFDD,1,19,21,N,Y, 0.90 
RM9V3RWU7FZFO,5,544,583,N,Y, 0.93 
R28W81S6Q7SZ51,1,37,49,N,Y, 0.76 
R281N26OKDUVSZ,5,26,28,N,Y, 0.93 
R3BFL2H4KMJRC7,5,24,24,N,Y, 1.00 
R35TOIMM9BRWF5,5,20,20,N,Y, 1.00 
R2K8D7D7X6NCUM,5,79,84,Y,N, 0.94 
R19PU3HM6U7PFF,3,35,36,N,Y, 0.97 
R2X5YUM8E9Q6AO,3,19,21,N,Y, 0.90 
RGO7R4NSNJ49V,1,16,37,N,N, 0.43 
RDLZ5JPEMM4ZE,5,25,30,N,N, 0.83 
R1XNKMBC4O0EZE,4,32,37,N,Y, 0.86 
R25N1Z427N1YBS,1,22,29,N,N, 0.76 
RUWXAWUOE1477,1,39,52,N,Y, 0.75 
RU9CCXCMV0XV4,5,20,22,N,Y, 0.91 
R34VPYV08K1M4R,1,26,27,N,Y, 0.96 
R33SE1ZCB9XWC6,1,47,52,N,Y, 0.90 
ROLOOB381AEFS,5,21,25,N,N, 0.84 
R3J51H73JTMH6X,2,0,26,N,Y, -   
R12I5J26HLCT1X,1,18,37,N,N, 0.49 
R27V6NWZKEZTOA,5,442,453,N,Y, 0.98 
R1GJKIWLEZTIPQ,1,20,20,N,Y, 1.00 
RJKIROLR11JDJ,5,22,24,N,Y, 0.92 
R9SQNGSEF3GXR,5,66,76,Y,N, 0.87 
R10ZWA6FYYGOAM,5,28,29,N,Y, 0.97 
R2VRW4XVED27TF,5,41,44,N,N, 0.93 
RL4CDV7B1FFXM,1,59,66,N,N, 0.89 
R2U6PJCIJMOTLA,5,33,36,N,Y, 0.92 
R3EI1I6CTH5DYK,1,28,66,N,Y, 0.42 
R10W8JUR6GKMM2,5,68,82,N,N, 0.83 
R9GMXB1D6AX84,5,41,41,N,Y, 1.00 
R2R6A6HDY7XXJO,5,21,23,N,Y, 0.91 
R1P7WW7LCTADGC,4,33,38,N,Y, 0.87 
R26PLKXLVL5CRR,1,20,20,N,Y, 1.00 
R3OFVEQDV3RLSY,4,25,27,N,Y, 0.93 
ROAD19TQM5L7T,1,36,44,N,N, 0.82 
R24X2OQ1DMFQ1W,1,20,21,N,Y, 0.95 
R1F8IB5S2BNAJL,1,29,38,N,Y, 0.76 
R3V5WSG5VMLGXW,1,29,34,N,N, 0.85 
R3M61K83N9E451,5,23,24,N,Y, 0.96 
R2E29VS6V4NWRJ,5,55,55,N,N, 1.00 
R2ZAKLYUIDUL8F,5,4,24,N,N, 0.17 
RYSUJ8S9ODJ2N,5,20,21,N,Y, 0.95 
R7AA238EZ69RT,5,54,60,N,N, 0.90 
R3JZV34T8CVM6B,5,22,23,N,Y, 0.96 
RF56HSLT7HIK3,5,86,102,N,Y, 0.84 
RM10TZ7OS0PLK,1,29,34,N,Y, 0.85 
R1ILB273459UDZ,5,108,110,N,Y, 0.98 
R20DJWVD1HO92Y,1,29,30,N,N, 0.97 
RWGL4WQBV1QTE,4,23,23,N,Y, 1.00 
R2J6LUGI1SSQIY,5,28,29,N,Y, 0.97 
R2JAYN5CIJJ4YV,1,17,22,N,N, 0.77 
R2DYPNAF19UYX0,5,20,22,N,N, 0.91 
R35U3VCJFRC0A,5,26,28,N,Y, 0.93 
R26KW6B5VTMJX1,5,12,21,N,N, 0.57 
R11HG3SEE0XJ5Y,4,22,24,N,Y, 0.92 
R3O13W565J3YXD,1,27,30,N,Y, 0.90 
R5KPQ6Y8P067J,5,13,46,N,N, 0.28 
R1JAZ34FRHDAYJ,4,21,22,N,Y, 0.95 
R24IQ28QRIKN1Q,5,13,35,N,N, 0.37 
R2KA6LD47YYRSA,5,60,60,N,Y, 1.00 
R2IUW5WX23T8TD,3,37,44,N,N, 0.84 
R17AGOP6KDYD2G,5,22,22,N,N, 1.00 
R1G5LC5L8XP7VX,5,31,32,N,Y, 0.97 
R1FW2UAM1LWLV4,5,16,28,N,N, 0.57 
R1VQCRBFJDBOMQ,4,35,38,N,Y, 0.92 
R3OLDRUZR9ZZRT,5,21,22,N,N, 0.95 
R1DBWHTJHHBAJU,4,41,42,N,Y, 0.98 
R1Y8XQZK1HLPYK,5,23,25,N,Y, 0.92 
R2A7TYHCWG6WZL,1,129,136,N,Y, 0.95 
R1YKILB2INP1WA,3,34,40,N,Y, 0.85 
R23EB9PXGT1HL5,5,20,21,N,Y, 0.95 
R1BWROCPWWEY6F,4,176,185,N,Y, 0.95 
R187KFI5RS323A,5,36,38,N,N, 0.95 
R3ADA4K42P8RRT,4,262,273,Y,N, 0.96 
R2LM9QZYP6LOZ0,1,25,26,N,N, 0.96 
R1E19YEGD91KZK,5,21,24,N,Y, 0.88 
R1GYD1DTFS9JKZ,1,34,55,N,N, 0.62 
R5BB91UH29X2Q,1,30,34,N,Y, 0.88 
R2CTZNAW2VFDQ5,4,28,32,N,Y, 0.88 
R2OQ5J9DNM8M8B,2,51,58,N,Y, 0.88 
R15QADIIQST2X2,5,54,54,N,N, 1.00 
R3RN21KUH9OTLO,3,40,50,N,Y, 0.80 
R3UZEM1WYSB6PJ,5,24,24,N,Y, 1.00 
R2EMCFRTM2FGA0,1,27,29,N,Y, 0.93 
R34MOBYP4ZLX7J,5,22,22,N,Y, 1.00 
R2PU3ZX5F9HKIS,3,60,62,N,N, 0.97 
R1TV25X9PIB2YY,1,18,23,N,Y, 0.78 
R16BGC8YXU7XFX,5,20,21,N,Y, 0.95 
R2JAB90NDSS7HB,5,35,36,N,Y, 0.97 
R37FUIACNS2QFS,2,1,50,N,N, 0.02 
R3EJEKA3HHE25U,3,95,105,N,Y, 0.90 
R2IMP2L1QXL82S,3,32,32,N,Y, 1.00 
RUBYEUFGVBDGB,5,24,24,N,Y, 1.00 
R3GIQKI8DA8CLI,5,80,82,N,N, 0.98 
R1ACX9VFMY3TIJ,5,29,29,N,Y, 1.00 
RTOF572SS7AJI,5,17,21,N,N, 0.81 
R387RU30FHEJMF,3,23,25,N,Y, 0.92 
R38AMXP4D2OHZL,2,26,26,N,Y, 1.00 
R2AYEZUAALD1RB,1,4,21,N,Y, 0.19 
R3DFS9TRRSCOY4,4,58,68,Y,N, 0.85 
R2XMMDSNDYSOBC,5,30,33,N,Y, 0.91 
R29LHG8SZT9VZ1,1,21,22,N,Y, 0.95 
R1HPJTLZW60299,5,23,26,N,Y, 0.88 
R1P67OYXEM36LU,5,58,62,N,Y, 0.94 
RAGN0MXX3F9PI,4,120,146,N,Y, 0.82 
R1581ETFCCJART,1,20,20,N,Y, 1.00 
R3TKQTTWUJINU3,2,19,21,N,Y, 0.90 
R8NNL42Z8J5MC,5,116,122,N,Y, 0.95 
RLUHH90048MZD,2,79,81,N,Y, 0.98 
R2RI7XO1TK5UFH,1,27,36,N,N, 0.75 
R3JJTIRNMVBS7E,5,34,37,N,Y, 0.92 
R14RN9LYFQZGKD,5,34,35,N,Y, 0.97 
R1QYROLFQIHE7E,3,4,62,N,Y, 0.06 
R1UMXCJIU9ZN9P,4,19,22,N,Y, 0.86 
R1RR92KFB9K9KF,5,31,32,Y,N, 0.97 
R2VRHJLFFDBP3M,5,29,31,N,Y, 0.94 
R1L2ECMX86XA6B,5,28,29,N,Y, 0.97 
R3CKH7HFCQQVGZ,5,6,23,N,Y, 0.26 
R398W40J8I5C7I,4,29,34,N,Y, 0.85 
RTO1DYK99M974,1,110,123,N,Y, 0.89 
R3GG2MRMUAPFML,2,22,25,N,Y, 0.88 
R29K4S4ZBE9W7A,4,28,28,N,Y, 1.00 
R2ZITL90K83A9Y,1,49,49,N,Y, 1.00 
RIVWR9SDUE02Y,4,26,26,N,Y, 1.00 
R17TKZCKAWCVUS,5,28,31,N,Y, 0.90 
R7GXA6VOVG5YL,5,21,25,Y,N, 0.84 
RID12EPQYJNN1,5,19,22,Y,N, 0.86 
R10TV8AZISSKU6,5,43,55,Y,N, 0.78 
R2ICQ14XSKFCU9,1,26,30,N,N, 0.87 
R3E6A89Z6QRKT4,5,21,24,N,Y, 0.88 
R38AT91YX0GWKS,2,31,47,N,N, 0.66 
R3QZ2OI9R5AXDW,1,30,34,N,Y, 0.88 
R2A53QEDA42YOP,5,24,25,N,N, 0.96 
R1QMTEUI3K3QN5,5,58,64,N,Y, 0.91 
R8KBOHCPM1V6A,1,27,31,N,Y, 0.87 
RATO4NRFL1U8G,5,43,45,N,Y, 0.96 
R1VWJMHS9QN5QE,5,38,38,N,Y, 1.00 
RTV1TRPSGMKHS,3,18,20,N,Y, 0.90 
R2TWR5YOT6YFWF,4,122,129,N,Y, 0.95 
R3KMTN53IN33BR,5,21,22,N,N, 0.95 
R1WNKFYJ9E8R0G,5,24,24,N,Y, 1.00 
R3H4V5GAIZKVAL,5,29,30,N,Y, 0.97 
R2CPJSIUO7QDMI,5,22,24,N,Y, 0.92 
RMBVQVNLIGUPE,5,59,64,N,Y, 0.92 
R2661WZSOMU5R3,5,24,28,N,Y, 0.86 
R3RDJPBHF9OPWE,1,32,37,N,N, 0.86 
RFKS74N5WJY7F,5,19,22,N,Y, 0.86 
RM19AXYMR6GLL,4,29,30,N,Y, 0.97 
R3RFUHOIE5M496,5,18,20,N,Y, 0.90 
R38MS5IWC76DID,5,228,237,N,Y, 0.96 
R1W5DB0THK00S7,5,19,20,N,Y, 0.95 
RQS88H5AB5F6H,1,27,27,N,Y, 1.00 
R1ARE57JH5REIM,2,95,98,N,Y, 0.97 
R13HDTLOS6YZE5,1,1,20,N,N, 0.05 
R3B24OO6E1Z4Y0,2,21,23,N,Y, 0.91 
R2BZM00Z63I3WU,1,1,20,N,Y, 0.05 
R317YAM66MOHKV,3,40,50,Y,N, 0.80 
R1EKVLR26DFD7Z,3,23,23,N,N, 1.00 
R3ENWEY6M8JYOU,5,41,43,N,Y, 0.95 
RAJUW0DTVSN6S,1,19,29,N,Y, 0.66 
R3THLUWN1EK8XJ,5,25,26,N,Y, 0.96 
R1CJYPBP3QOPT3,1,21,26,N,Y, 0.81 
RQZX3CHCAAKM6,1,6,28,N,Y, 0.21 
R290KW8TYJO2HS,5,22,26,N,Y, 0.85 
R2V70AD05SHBLQ,1,40,42,N,Y, 0.95 
R2BPAEQPYW2LGY,4,27,29,N,Y, 0.93 
R397ABU8G8DKQU,5,51,53,N,Y, 0.96 
R1Y7PUPV8M3200,5,6,58,N,N, 0.10 
R3PNAF96D7AY6V,3,18,21,N,N, 0.86 
R3NA8EEHIG5SXX,5,57,61,N,Y, 0.93 
R313TMBGEGZXUF,1,16,20,N,Y, 0.80 
R13NX9WDLC0WN7,4,27,27,N,Y, 1.00 
R1W277CM23UYZ7,3,19,21,N,N, 0.90 
RJ1HT9TAAFW82,5,19,20,N,Y, 0.95 
RTWP8GK8O7HN6,1,30,30,N,Y, 1.00 
REZPAMN0G406O,1,21,24,N,Y, 0.88 
R1PNJWGWGQ79WJ,1,2,20,N,Y, 0.10 
R1EENOPNWDPGP0,1,1,20,N,N, 0.05 
RRSAK61TES2D5,2,32,34,N,Y, 0.94 
R1MQSSVODN73AU,5,136,138,N,N, 0.99 
R1V6JKP7HXJ9S2,4,223,245,N,Y, 0.91 
R2KAWJ3VV1YOP8,4,44,52,Y,N, 0.85 
R1L7IC7BUDI9OK,1,1,21,N,N, 0.05 
RMWBWLLOQ3ZY3,5,51,54,N,Y, 0.94 
R3I6YI41454TT5,5,32,35,N,Y, 0.91 
R2UUQ79VC4I4NU,1,1,34,N,N, 0.03 
R1SO1HUW4YOYET,5,13,37,N,N, 0.35 
R2XUS0D1ICTIOL,5,6,21,N,N, 0.29 
R1Y075O07PCDSG,5,116,119,N,N, 0.97 
R6YLO2SJ07ANX,5,26,29,N,Y, 0.90 
R392U6FQFE6XTY,4,47,52,N,N, 0.90 
R3RAK28NJK831T,3,34,42,N,Y, 0.81 
RB3GOLME7LO4D,5,24,25,N,Y, 0.96 
R36KW35648ZWT7,5,16,24,N,N, 0.67 
R1TJEO1FG2ZQ27,5,43,43,N,N, 1.00 
R3E9L27QII29AI,1,26,26,N,Y, 1.00 
R3FJ0FPLOD0FV0,5,334,341,N,N, 0.98 
R3OXM2IZHV2J5C,5,137,146,N,Y, 0.94 
R3D4IVAJREGP9E,4,44,46,Y,N, 0.96 
R282CDP5UDHJ67,5,5,22,N,N, 0.23 
R6I7I5WAACO9L,5,381,394,Y,N, 0.97 
RS42WV7KAMU3Q,1,4,22,N,Y, 0.18 
R30I4T0HT21R4X,4,88,90,Y,N, 0.98 
R3P7KN85RPKK6E,3,22,27,N,Y, 0.81 
R134F39T8WBVT,4,41,43,N,N, 0.95 
R1Y5AITGW5B7BC,5,24,27,N,Y, 0.89 
RO1VVU95CT1CP,4,48,54,Y,N, 0.89 
R2Z7RERFFS59BP,5,18,27,N,N, 0.67 
R1RPTOPF4IIP1I,5,137,139,N,Y, 0.99 
R2OEO6ZFA4FR18,5,43,43,N,Y, 1.00 
R1ECXF0NRTARRN,1,24,28,N,Y, 0.86 
R2000EC58ESOHS,1,27,33,N,Y, 0.82 
R2SK7OAF9G9J2N,5,40,40,N,N, 1.00 
R2QZN4CBE3RE0K,1,0,22,N,Y, -   
R12HS1DYOX0HLQ,2,22,24,N,N, 0.92 
R2X8XIVRE37WNV,5,35,39,N,Y, 0.90 
R3C3KLJFALKUW6,1,2,26,N,N, 0.08 
R2ZENCBELRPWXK,5,16,20,N,N, 0.80 
R3CTT1XTXK8UW4,1,22,31,N,N, 0.71 
R2KA126AG33OJ3,5,33,33,Y,N, 1.00 
RGF90QXW1I5HB,4,18,20,N,Y, 0.90 
R3CBNW2V8MCBK4,3,20,21,N,Y, 0.95 
RQ1O24XZ2VEKM,5,68,78,Y,N, 0.87 
R3P2K3OB7CHNJ0,1,1,82,N,N, 0.01 
R3AZ9FD1IWAFAF,5,39,46,N,N, 0.85 
R3MZLJ497C9J35,1,0,26,N,Y, -   
R3OTOB4XGLFPCE,5,38,39,N,Y, 0.97 
R3OJRT0T7JWGYU,5,28,30,N,N, 0.93 
R3URKWQWMA8IG1,4,24,24,N,Y, 1.00 
R2F0TEXJDWH2FW,4,34,38,N,Y, 0.89 
R32VVQBVO2HBES,4,28,29,N,Y, 0.97 
R3EH52MIKKATWI,3,32,37,N,Y, 0.86 
R1MACCEBBV2IH5,1,5,32,N,N, 0.16 
R3DS733X6V070T,1,75,75,N,Y, 1.00 
R1FJFYL0HL58QE,2,43,46,N,Y, 0.93 
R1YZ6B5YI0CWLQ,4,22,22,N,Y, 1.00 
R3UMZ2MM8R49OE,2,29,32,N,Y, 0.91 
R8JH56BZBB6CR,3,21,27,N,Y, 0.78 
RRBLKSOI1VEI,1,19,24,N,Y, 0.79 
R27DWQHK0H9A47,1,44,45,N,Y, 0.98 
RXT10UALFH8JU,5,32,33,N,Y, 0.97 
R2QZT0HQ2GLBZK,5,24,26,N,Y, 0.92 
R1UEXC8EM9B094,3,38,42,Y,N, 0.90 
R1RO29H72ZZDKO,5,100,108,Y,N, 0.93 
R19OEOAR895MHU,5,38,42,N,N, 0.90 
R3BGXWK1I5C0NF,4,20,22,N,Y, 0.91 
RQMH75KC9ULBZ,1,33,38,N,Y, 0.87 
R2YYP5QQNL3AO7,5,26,28,N,Y, 0.93 
RDD2LI1YMCRNS,5,73,75,N,Y, 0.97 
R1SJ6SW0CD4VJR,1,10,26,N,Y, 0.38 
RE3U9VBR6ZQJR,4,20,22,N,Y, 0.91 
RUM5QRM94LRAS,2,22,22,N,Y, 1.00 
R32PY25IYYOIN0,1,27,47,N,Y, 0.57 
R2W3QUT7XQSFPE,1,4,49,N,N, 0.08 
R2RAJAUB2EI7MC,5,112,119,N,Y, 0.94 
R1OQLTF7AT68O8,1,108,113,N,Y, 0.96 
R1263ZLG1DMX0,2,47,53,N,Y, 0.89 
RCXTFE9JB6GL2,5,67,69,N,Y, 0.97 
R39DJ39ZHX4KO3,1,85,88,N,N, 0.97 
R2BX8KY614Q3X7,5,246,277,N,N, 0.89 
RFPAOX7CT4KQC,5,25,25,N,Y, 1.00 
R3DGZHPNY1PGGP,5,176,194,N,Y, 0.91 
R2J3BZ7OVN6PW7,5,36,40,N,Y, 0.90 
R24EDICOCCAOXX,2,24,28,N,Y, 0.86 
R33HI4UH9X3XN,1,22,25,N,Y, 0.88 
R38V834A172KXT,3,21,24,N,Y, 0.88 
R3KSRMCFEY16VG,5,26,26,N,Y, 1.00 
R1OHX5DFXZ750V,5,20,23,Y,N, 0.87 
R1F6M5YOJ3HVQJ,5,16,21,N,Y, 0.76 
R1TU9WA8HSNX0L,3,21,23,N,Y, 0.91 
R3J4HDF0GVS311,5,49,49,N,Y, 1.00 
R1NGCRM0ES120F,5,43,46,N,Y, 0.93 
R163ZO94EMXOWC,5,35,41,N,N, 0.85 
R2XPM6SGAYBAJ8,5,22,22,N,Y, 1.00 
R3Q5D32NTXZYWY,4,19,21,N,Y, 0.90 
R13EK8GZXXH27P,2,48,52,N,Y, 0.92 
R3MMREXYBZTG3U,5,34,34,N,Y, 1.00 
R2SVO08CY1H789,4,22,22,N,N, 1.00 
RINNYBW8HLY6X,5,28,31,N,Y, 0.90 
R1WTR0BV02DNI3,5,39,43,N,Y, 0.91 
R2ZZLMLSIUK608,3,32,38,N,Y, 0.84 
R3MHQJ2ZGLDP8R,4,25,25,N,Y, 1.00 
ROSY5CCP76D20,4,32,38,N,N, 0.84 
R2XKN00H3UZ7FT,1,124,142,N,N, 0.87 
R34B5BL1K3NM0N,5,36,38,N,Y, 0.95 
R36QR2H44D3C8H,1,88,99,N,Y, 0.89 
RKKEI5XMYCWAD,5,58,61,N,N, 0.95 
R245E27NHN1XRO,1,0,22,N,Y, -   
R23UQKB8J7G0AO,4,33,35,N,N, 0.94 
R23I64UZ3TA26V,1,40,43,N,Y, 0.93 
R2HZISK2S9VTDY,5,25,26,N,Y, 0.96 
RRDHB7XPWR52Y,1,10,50,N,N, 0.20 
RTO3KU9J99HLN,1,47,51,N,Y, 0.92 
